"col_1","col_2","col_3","col_4","col_5","col_6","col_7","col_8","col_9","col_10","col_11","col_12","col_13","col_14","col_15","col_16","col_17","col_18","col_19","col_20","col_21","col_22","col_23","col_24","col_25","col_26","col_27","col_28","col_29","col_30","col_31","col_32","col_33","col_34","col_35","col_36","col_37","col_38","col_39","col_40","col_41","col_42","col_43","col_44","col_45","col_46","col_47","col_48","col_49","col_50","col_51","col_52","col_53","col_54","col_55","col_56","col_57","col_58","col_59","col_60","col_61","col_62","col_63","col_64","col_65","col_66","col_67","col_68","col_69","col_70","col_71","col_72","col_73","col_74","col_75","col_76","col_77","col_78","col_79","col_80","col_81","col_82","col_83","col_84","col_85","col_86","col_87","col_88","col_89","col_90","col_91","col_92","col_93","col_94","col_95","col_96","col_97","col_98","col_99","col_100","col_101","col_102","col_103","col_104","col_105","col_106","col_107","col_108","col_109","col_110","col_111","col_112","col_113","col_114","col_115","col_116","col_117","col_118","col_119","col_120","col_121","col_122","col_123","col_124","col_125","col_126","col_127","col_128","col_129","col_130","col_131","col_132","col_133","col_134","col_135","col_136","col_137","col_138","col_139","col_140","col_141","col_142","col_143","col_144","col_145","col_146","col_147","col_148","col_149","col_150","col_151","col_152","col_153","col_154","col_155","col_156","col_157","col_158","col_159","col_160","col_161","col_162","col_163","col_164","col_165","col_166","col_167","col_168","col_169","col_170","col_171","col_172","col_173","col_174","col_175","col_176","col_177","col_178","col_179","col_180","col_181","col_182","col_183","col_184","col_185","col_186","col_187","col_188","col_189","col_190","col_191","col_192","col_193","col_194","col_195","col_196","col_197","col_198","col_199","col_200"
62.2408179743946,NA,57.958051550136,39.5647405265222,47.6064843286188,49.8399747279203,NA,24.4859259171588,49.1002480298434,NA,NA,NA,61.8374591227984,51.2996551601936,54.3367602059661,NA,NA,47.5034931183113,44.2236675653641,52.8702200178501,NA,48.7215766413794,NA,NA,38.7408474387009,NA,NA,46.0091257975104,NA,49.306862059752,NA,66.692824324718,NA,43.683133975745,NA,28.7750776372439,79.9152532733133,NA,58.1669680661777,57.0968262856502,NA,45.0780907562464,51.7935206317673,51.6757633723825,65.3051861226007,53.632695682381,46.6326475481132,62.7903018869913,NA,NA,46.8832735864828,51.9383032000294,50.6691222726125,18.1987470008321,49.8261024940323,52.714455847256,48.1285367175249,39.5086009568166,NA,60.1884847499035,49.3601883196325,50.6880984399945,NA,59.1003105007143,66.0541429225126,32.4145144420239,NA,NA,NA,48.8663377738632,NA,48.7073891351504,46.5243108765246,50.8027507965411,50.9702137764615,NA,58.5402042473455,44.4499364431741,44.5741320230446,61.9308825932034,49.3661257860049,53.0354443186756,49.9371570413128,55.9386619062,59.8828918914117,42.2638850240988,50.1771451617754,NA,49.3428394446,44.1394014990777,NA,30.3399086306417,NA,53.2077620331753,60.9750040833503,46.8251701954594,31.1534520904876,45.9564241906176,44.3915566005881,56.7508728714394,"D",NA,NA,"A","C","D",NA,"B","C",NA,NA,NA,"B",NA,NA,"A",NA,NA,"C","B",NA,"C",NA,NA,NA,"A","D","D","A","A","C","B","B","A","C",NA,NA,"B","B","A","A","D","B",NA,"A","D","D","A","A","C",NA,"D","D",NA,"A","B","C","D",NA,"A",NA,"A","D","A",NA,"B","D","B","A","D",NA,"B","B",NA,"A","C","A","A",NA,"D","C","A","D",NA,"D",NA,"D",NA,"B","C","A","B","B",NA,"C",NA,"B","D","B","B"
53.5981382705736,NA,46.5870683301241,52.4650280454309,47.8595876001462,60.7494507727239,NA,24.7875996817583,60.7051603677834,52.4985165919426,54.559026069188,53.32761273185,42.2849855889911,46.7149342743192,58.9954475332104,NA,34.4829079428077,NA,NA,55.1664756830693,59.4089924315355,58.4403507899089,NA,68.6201175755903,39.2889785373208,NA,NA,NA,56.702388378596,44.521991709474,56.6903274336469,52.915172990043,64.8433728415762,57.92994145843,36.5778963610543,52.7799815194621,NA,38.9333657703967,76.2635246260464,60.9235176453224,48.9126624240373,45.2131323017872,52.7765595957459,72.3377741359153,NA,39.2235647683357,NA,63.1649835327578,48.9032505784897,70.7554917645169,68.816709751855,53.8648016155902,46.4134118648783,39.6328495974105,41.0784360896631,39.5141851161665,47.9472196456179,41.3701233458062,29.7043993405061,55.945458304819,39.7100985768073,48.444034955837,NA,47.245538091399,40.3360590115141,60.8687741933444,NA,NA,45.0040538759172,35.5282805459751,48.941734610621,62.0868496155421,NA,NA,61.8077590333607,NA,41.3193983356927,59.5215225714181,NA,NA,39.2520854217744,54.1458114128922,53.1288574656526,NA,NA,NA,61.111272882157,47.5152062705868,57.5392970903979,51.0103830933195,35.1645084733231,56.5281918745195,NA,63.952756625689,61.3978326624453,NA,42.8438540451296,66.1886636384252,49.5846885931753,NA,"C","D",NA,"D","D","B",NA,NA,"B",NA,NA,NA,NA,"A","A","B","B",NA,"B","C","A","B","B","B",NA,"B","C","C","D",NA,"B","B","B","A",NA,"D",NA,"C","D",NA,"B","B",NA,"A",NA,NA,"C","B","A","D",NA,"D",NA,"C","D","D","A","A",NA,"A","A",NA,"A","B","D","C",NA,NA,"A",NA,"D","A",NA,NA,"C","D","C","B","B","D","D",NA,"B","C",NA,"C","C",NA,"C","D","A","C","C","A",NA,NA,"C","C","A","B"
54.0077145059405,NA,35.9474620028356,50.7006490229314,NA,23.9830032974235,47.963500404222,57.7952108731583,36.4889961429667,55.4556044817204,NA,63.9922709008404,NA,69.7270356733745,40.1046779771112,52.0366396511615,47.8279724327334,51.9566450356004,55.6858611317798,66.4870228390432,NA,NA,NA,51.8910518449557,54.0565342690165,NA,48.688771443385,59.1736235538914,50.5129006187702,65.4934988541333,NA,40.4451759681511,61.2176857432144,NA,56.1077020223833,48.4374479934436,59.8037879490478,NA,59.092319998367,NA,38.6114303524711,NA,NA,43.2771806703516,NA,53.8573226799772,NA,63.8141614433049,NA,41.0135816400263,38.3833571766083,59.2842935249297,39.305742685746,32.9986696349263,42.1960419721702,45.3155262257278,42.7351459316726,52.1420291704591,NA,52.4685679744729,58.1462027636954,54.3322897179263,NA,32.4401456126373,NA,48.6808392802546,NA,NA,NA,46.3075526380898,NA,52.9330625678731,31.511017170966,45.3738247622189,47.258331976648,NA,63.5653365211673,NA,49.2342184228997,NA,62.7557246284008,30.2046555635964,60.8656490866375,64.3400702563628,45.1050229647652,NA,59.5219275664328,49.593118794899,54.554823944067,43.3053090322498,NA,40.2769556766791,66.3864315944298,46.9850275074711,NA,78.4299579922489,39.1641827567182,NA,NA,NA,"B","D","C","B","B","B",NA,"D","D",NA,NA,"D","B",NA,"B",NA,NA,"D","D",NA,NA,"B","C",NA,"C","B","A","B","D",NA,"B",NA,"D","B",NA,"D","A","B","B","C","C","D",NA,NA,"A","B","C","B","D","D",NA,"D",NA,"D",NA,"A","A","C",NA,NA,NA,NA,"A","D","C","C",NA,NA,NA,NA,NA,"C",NA,NA,"B","A","D",NA,"A","B","A",NA,"B","C","D","A",NA,"D",NA,"C","B","A","C",NA,"B","B","A","A","B","B"
51.1068271594512,47.4390780780175,40.7703918492837,35.1621209224796,NA,NA,59.5707008552071,46.6467478392345,44.7738330280408,44.254797830028,43.072760253967,NA,44.1291438422114,27.5130993318344,49.4720059847752,32.0086354823413,NA,53.5731951384298,47.6785966994448,NA,NA,48.6631240530225,NA,43.3579761539019,NA,49.7350423803364,40.774145775461,NA,56.3214717887289,69.7368919070647,45.8308442643698,54.3411651990196,NA,37.5384240597043,NA,56.4123704413091,NA,53.189140147228,48.1108446185143,46.4580526235984,NA,51.0342070684128,NA,35.0538368095493,NA,67.8130509684571,NA,55.8416640847429,74.1244207649325,58.3799032150156,37.5078226820984,NA,35.0366332486909,46.1429904014616,52.2626523665055,61.3069225005373,41.0768255582846,60.6077542590578,NA,57.4858677191358,34.6741534912344,NA,45.4549237087785,34.3813566392283,64.1632891445669,NA,58.8209568698557,49.3875105467115,NA,53.3956133931383,53.4739185936254,40.1729087309551,52.0363405422316,52.6009324953978,NA,NA,36.2598298486696,NA,NA,NA,48.6006984892584,62.1329547335012,NA,49.1244062323311,NA,48.9016557610041,41.0231003943844,46.0150952815318,45.0230749069396,34.7367551996942,45.1913051955447,42.197170507982,NA,51.6330029199433,62.7402200627055,NA,61.8514565051184,61.5485532156502,58.3572225993084,NA,"D","C",NA,"C","B","A",NA,"A","D","D",NA,"C","D","B","C","A","C","C","D","B",NA,"B",NA,NA,NA,"D","C","B",NA,"C","B",NA,NA,"A","D","A","C","D","C",NA,"C","D",NA,"A","B","A","C","C",NA,"D","A","A",NA,"D","D","A","C","B","A","D","D","C","B","B","C","B",NA,"C","C","A","A",NA,"D","C","A","B",NA,"C",NA,NA,"A",NA,"A","A",NA,"D","B",NA,"A","B",NA,"B","C",NA,"B",NA,NA,NA,NA,"A"
44.4415886524593,68.4386200523221,50.0989812955887,66.3172709048056,46.7385610749465,43.2451770840793,NA,59.2972665283347,47.508093222446,54.474590262143,NA,NA,NA,58.3821938727849,58.2361090262206,NA,72.4446004400489,NA,NA,45.9897603523305,36.7184380194294,NA,50.7361995900394,NA,42.4993323782291,NA,54.0736908548036,NA,40.3394583106607,70.2697759280988,NA,50.6698823586068,35.2390196370545,56.1886280165503,NA,52.7832569954905,53.2486046626697,NA,53.64832935536,NA,39.934518659708,62.6229835926168,NA,NA,48.1033512579017,NA,50.2279442314519,27.9789475517677,NA,49.8905636801107,42.5655849625509,46.306362400901,38.3699314627401,31.5188565559369,36.3224534397369,57.3933696616851,49.4733896877889,32.540452919959,45.9454430539188,40.7205165531345,44.6810690445298,44.6161595512642,67.5545003946488,56.8528241336076,47.9693024308787,55.460050825081,NA,46.1888680011873,NA,44.6383098142518,59.4459920601949,54.0642107719075,NA,44.6619752356456,49.60835330213,NA,31.813542212596,NA,33.8614428212114,28.9818069971257,32.7918318218884,57.0640341294844,NA,NA,54.3099670072915,72.2480081877303,38.983249954969,43.6932445415594,58.7354514346472,58.5427792652033,63.2902004182817,62.5515831105874,NA,33.302270983371,56.9275445492655,42.8847751803902,44.6770821404807,47.758459513396,44.9190184978778,39.5156177087932,"C","B",NA,"A","A","C",NA,NA,"B","D","C","A","C",NA,"A",NA,"D","B","D","C","C","B","B","C",NA,NA,"D","D","A",NA,"D",NA,"B","B","C","D",NA,"B",NA,NA,"A","D",NA,NA,NA,"B","D","D",NA,"D",NA,"C","D",NA,"B","B","D","B",NA,"D","C","C","D","D","D","C","B","C",NA,"B",NA,"A","A","D","C","A","D",NA,"B",NA,"A","A",NA,"A",NA,"A","D","B","D","C","C","D","C",NA,"A",NA,NA,"D","B","D"
NA,43.4805009830454,45.9114022630091,43.2364167410966,NA,NA,57.2472514136797,53.1291094331058,40.0420127514867,37.6546550343094,59.6750737984717,49.9840492415907,72.1446531934013,NA,47.4449089745261,46.4914638495314,44.0186516435012,NA,NA,22.6648732332319,47.1966503008764,52.2896077260238,57.3633381455181,46.0993910477199,44.1111058968875,NA,52.6401143438051,NA,NA,58.0114649791786,36.2503959184809,61.0958421073069,50.5810583974077,51.0192657509928,NA,43.3711038557395,NA,72.6749352978246,52.3667305217511,59.5330893578348,NA,39.7570088863344,NA,61.7023378386562,60.1206499539579,61.7010847051378,51.2061884040649,NA,NA,57.2712990818582,46.8074915865263,56.3341797677296,NA,NA,36.5923694794238,55.394979823441,67.8378200048199,61.7348253513368,NA,43.2556059934341,52.9163375068899,39.4840432796725,45.6076755086113,NA,61.1578511514163,66.4071807421822,NA,NA,NA,50.3022568498034,NA,49.6332184239661,41.5553561065218,43.9386325799549,42.7691480712099,42.8999646957203,43.1703943800222,NA,NA,61.8554187079171,65.494297385514,56.1204417180015,55.9904103615621,46.1836662371695,41.705474532262,NA,58.6931245511886,50.5622167737778,60.3809793437459,NA,NA,NA,NA,60.5126810371485,52.5377945485667,66.3766383136668,NA,NA,47.3474403808267,NA,"A",NA,NA,"A","C","C",NA,"C","A","D","A","B","A","A",NA,"C",NA,"C","D",NA,NA,"D",NA,"A",NA,"D","A","C","C",NA,"D",NA,"C","D","A",NA,"A","B",NA,"D","A","D",NA,"B","A","B","B","B","C","C",NA,"A",NA,"C",NA,"A","D","C",NA,"B","B","C","A","C","C",NA,"B",NA,"D",NA,NA,NA,NA,"D","D",NA,NA,"D",NA,NA,"C","C","A",NA,"A","A","D",NA,"D","C","A","A",NA,NA,NA,NA,NA,NA,NA,"C"
54.9785047822924,52.3538657228486,36.1175471120026,35.3624212036211,NA,NA,NA,NA,39.6004495623381,NA,NA,45.9699493799877,59.6943439570926,56.5651341057938,47.7931565274879,35.9650991528497,NA,40.7028578321528,NA,45.4452950046652,61.6965543651082,58.6792298295765,NA,31.2417795005871,NA,NA,NA,NA,NA,43.4990303758865,NA,62.5598479381865,40.4702336125374,NA,NA,44.170742491228,NA,NA,62.701642507206,NA,70.3878604469939,49.0099654095092,48.9023322247695,47.2288971210084,NA,42.0815361333405,62.1905112735143,69.3524472912234,41.2690113519393,36.7476873386731,38.3211409318986,36.1633945030092,NA,53.6085157444138,49.5976530116222,NA,46.4899293015999,36.4118380530353,62.6750815363852,40.8746548554989,34.2592459128962,38.4334091067648,NA,57.416705117008,49.2155841999292,58.5204048524093,NA,42.2046180860122,NA,42.7505692446991,40.4538041968881,44.8403254881002,66.570126031443,48.3342940857909,68.8843013548372,41.9321857722409,41.6212348787878,62.8051955049487,37.8363859987811,NA,44.2180832597478,NA,NA,59.3509015998089,59.6825864007777,55.9022436163886,27.526809484926,64.2233148790096,59.7469305325108,44.1535551878086,62.9892992980146,NA,47.742968176134,44.2589383970718,32.2920469786475,53.3657973485862,50.642012382171,NA,NA,60.7473670661859,"A","A","D","B","A","D","D","C","C","D",NA,"C","A","D",NA,"C",NA,"D","B","C","A","D","C","C","C","B","A","D","B",NA,"B",NA,"C","A","D","C",NA,"C","B","C","D","D","D","A","A","D","B","B","B","A","B","A","B",NA,"C","C","B","D","B","B","A","B","B","C","A","B","C","C","C","D","A",NA,"C",NA,"D","A","B",NA,NA,"D",NA,"C","C","B","C","A","C",NA,"D","B","D","A","D",NA,NA,"D","D","D","D","C"
30.3338284337036,50.7796084956371,47.3540476152054,49.7452251652545,50.2045070852503,35.8471808023051,NA,47.4935229319664,49.8201975942334,NA,52.0245225694633,63.2470407017108,57.6800771371721,NA,NA,47.9820333508667,NA,52.7852061060208,61.2706931557721,59.3584973183301,NA,43.9424920702776,66.0352059838129,45.7510128474473,NA,54.252075996399,NA,38.2137481144186,44.7605631167184,56.644663793422,NA,39.7250298231654,NA,NA,NA,36.9955903838693,NA,NA,NA,41.6075246914656,36.0401777641563,NA,NA,NA,NA,30.5828386519799,49.3853554495421,51.729747133374,NA,72.3816322683861,57.4618539880068,65.1406831973766,34.969114730698,63.9370226254154,64.5410125063687,49.4729844707635,61.273350100928,38.5618750096268,43.1128814006199,53.5189276540158,43.771582290861,39.1992023507933,NA,50.2006717924008,NA,NA,NA,46.05348006548,NA,39.0276048110254,NA,NA,NA,35.3728684346189,40.709088721147,51.0169779700979,36.8626321743224,52.5622613836889,NA,50.9371597233059,51.9332751608516,52.4538283890854,NA,NA,NA,44.8368432943916,56.705651066306,NA,41.9170114268818,66.462215118681,60.9881660867344,NA,60.8367318636655,54.4189887869905,NA,NA,59.2211791952774,NA,42.7027773857642,NA,"D","C",NA,"D","B","B",NA,"A","D",NA,NA,NA,"D","A","B",NA,"C","A","D",NA,"B","C","C","C",NA,"D","C","D","D","A","A",NA,NA,"D",NA,"B",NA,"D",NA,"A","D","B","A","B","C","A","D",NA,"A","A",NA,"D",NA,NA,NA,"A","B","B","C","A","C","D","A","C","B","D",NA,NA,"A","C",NA,NA,"D",NA,NA,"D",NA,"A",NA,"A","A","A",NA,"D",NA,"B","C","B","A","C",NA,"C",NA,NA,NA,NA,"C","A","D","D"
57.0135590156369,NA,40.5270172101667,62.179135124455,53.1405766350626,53.1839026040803,NA,65.2027517635187,48.6782486714327,NA,45.8826196577164,44.6886869103807,NA,NA,49.3998674666673,48.732218402077,45.8233703552506,63.5683685227542,52.7846103427294,46.591751351266,33.6270834895488,52.6606819520243,NA,29.9936601984601,NA,NA,47.6803050486902,45.7845197599288,NA,57.9355065616086,31.7557141269009,NA,40.160615161048,NA,NA,42.2692942486264,NA,NA,69.8082029264232,NA,NA,64.1320322147466,NA,61.5660906509776,57.0225002427593,42.3019026040709,NA,30.851184427372,45.7071311622908,53.0243627387721,43.127648419093,40.5585950143245,54.7935966123634,51.6742372025914,63.3389911190482,38.8575194889472,47.5361088811697,61.0178803560284,NA,50.6278060447084,61.795902289274,63.5454990452725,NA,69.1413993932556,44.041762534706,NA,40.9539961133339,NA,NA,47.631027411489,NA,NA,NA,NA,63.4898117979729,38.9796851475384,37.508416401717,47.535775652014,NA,NA,66.2171389334205,37.2567379493379,NA,NA,50.2402001705287,NA,30.3757146632922,NA,NA,46.8838547833035,42.1119015252088,63.8772808272014,42.8092194268748,40.2829250641858,66.4805100906503,54.9335224381829,73.338945620944,NA,37.9446580051412,50.3676192300487,"D",NA,"C","D",NA,"A","C",NA,"C",NA,NA,NA,"D","D",NA,"C","C","B","D","D","D","B",NA,"B",NA,"C","A","B","C","B","B",NA,"B","D",NA,"D","D","B","A",NA,NA,"C","D","D",NA,"A","A","D","B","A",NA,NA,NA,NA,"C","A","D","D",NA,"B","C",NA,"B","A",NA,"C",NA,NA,"A",NA,NA,NA,"A",NA,"C","D","C",NA,NA,"D","A",NA,"D","B",NA,NA,NA,"A","D","A",NA,"B","A",NA,NA,"A",NA,"A",NA,"D"
NA,NA,NA,41.716770404711,NA,58.4643628557969,72.5723497722318,29.0674348092949,24.5065722524957,53.3848407968782,57.5079813169561,NA,NA,NA,44.4434711006078,60.5920687266615,43.2809986655714,42.128644050703,58.3054148692998,NA,54.9138322286978,40.7932196785015,NA,57.7537146601699,34.3409514663322,NA,69.8511178276459,NA,49.4668560545687,NA,41.1278604114362,41.0324137744794,33.8987698403011,30.764643417215,NA,74.4583221423948,49.1036968412771,47.7896772041466,NA,NA,44.1919387009977,NA,38.311840597922,NA,NA,31.0216991925052,52.7328335419751,NA,67.9556187049673,45.032870243619,47.7991820659475,47.8884309185575,46.680772740696,43.2743974366683,38.2114375626328,50.3891999616924,53.0951741199784,NA,62.3530940701422,NA,64.0888535937087,72.3920135729364,NA,49.8934674221169,51.7004964590181,NA,NA,NA,NA,60.1289298630273,NA,56.2776271923588,38.9058211275974,64.0394159219134,58.7460702768541,50.1256606285641,44.0581763538219,54.8604221156825,NA,64.5029762432168,56.5031026779657,54.3145354112556,NA,50.7078167712136,54.3422978069228,58.222015146696,33.3156656199478,45.1071627327104,55.005224229424,43.9500356261447,47.3894582249832,NA,47.7608027283433,43.6529556855368,NA,NA,42.9421059420401,51.4991336418579,33.5482357867148,NA,"D",NA,"D",NA,NA,"A",NA,NA,"C",NA,"D","D","A",NA,NA,"C","D",NA,NA,NA,"A","A",NA,"B","D",NA,"C","C","C",NA,NA,NA,"A","D",NA,"A","A","C","B","A","D",NA,"B","D","D","A","D","A","D","C",NA,"D","D","C","B","D","A","B","C","C","A",NA,"B","C","C","A",NA,"D","B","A",NA,"C",NA,"C","A","C","B","C",NA,NA,NA,"A","A","D",NA,"B",NA,"B","A","C","A","B","D",NA,NA,NA,NA,NA,NA,"C"
39.3217629401315,NA,58.9677870856719,42.8187427968109,NA,NA,NA,NA,60.4057345571938,33.6815074053976,72.56107170856,NA,72.841164802616,47.9055157172726,48.6138498053911,38.32603967736,NA,46.1520132770281,55.2537796803331,57.448420106712,NA,NA,47.851070567401,33.6548927932554,NA,40.8636193086151,NA,NA,40.9201511387509,58.5602841088518,NA,51.6919065733599,45.6983123210317,36.0308502329092,NA,56.7222404021088,NA,57.9163174384629,48.4480633282037,54.9847070549221,44.0424431323486,55.0073312783908,NA,56.0007397534457,53.729176737117,NA,NA,54.3674956946221,54.5634527711161,38.1377499043682,42.0268425607606,61.8971802492691,NA,56.1270028216772,43.4918938923279,54.0457534406425,71.7387836696255,NA,58.1325024533889,NA,41.7286721501711,NA,NA,28.5637923777414,39.6797399079296,50.7205565308311,66.0207080879381,NA,NA,38.9844117048615,43.3578614773863,50.7119796751373,NA,56.8028315654605,44.3054628962955,44.9683211009187,65.6023431811106,39.3438580825932,NA,66.4123293044125,50.609689206701,41.2067538733266,NA,52.4018180531977,39.7567844102075,33.3000292389527,53.1358696370204,67.4382898245475,51.7440199792851,29.1718174202119,40.2726220349817,NA,46.892694979679,72.1208088443568,49.0230779879127,NA,60.6349263502412,49.5144665762161,49.8727167241496,49.4861768135945,"D","B",NA,"B","C","C","C","B","C",NA,"B",NA,"C",NA,NA,"C","A","A","D","A","A","A","C",NA,"B",NA,"D","D","C","C",NA,"B","C","C",NA,NA,"C",NA,"D",NA,"C","C",NA,"B","A","A",NA,"C","C","D","A","C",NA,NA,"B","C","C","B","B","A",NA,"A","D","B","C",NA,"C","A","A","C",NA,NA,"A","D","D","C","B","B",NA,"D",NA,NA,"C",NA,"A","D",NA,"C","C","C",NA,"C","B",NA,"B","D","A",NA,"A","D"
NA,54.5150405307921,NA,49.5551251626098,NA,41.2474452250448,51.4243640134208,74.1134607807914,52.4972573598519,NA,43.3813010777177,63.7459925253031,39.0669923602669,74.7874580135709,68.8283979238647,44.4235637268156,55.0034253105357,53.3068056025194,49.940855295163,42.9678721097598,NA,51.8434313003437,NA,57.1492061638486,NA,NA,45.939097673738,NA,53.5057129602206,50.5717496578813,43.4537557852727,60.0370629585211,37.7578936720328,57.1806477112128,50.5238938245209,NA,NA,NA,48.7438599020032,64.8856495786025,38.7447461800716,NA,57.1939610298284,44.8292774587177,46.4353641907491,42.2724737231903,59.1615283903272,44.3361128120936,55.5293776456407,34.7465836457782,56.5291810122721,NA,58.590544929777,NA,45.5399717097434,NA,52.9494166494867,59.8556309426615,46.5743164320972,61.6127591931519,63.7888327793775,57.4757787446822,41.1848025879548,58.2436043127328,NA,58.9999456439724,NA,71.7967037266881,NA,58.7508686066438,53.9228430390809,52.0882939582975,NA,40.0429609240247,NA,45.0685485470559,40.588549538338,56.6338102445058,52.2723039857945,NA,52.6396252276377,46.1673534417118,40.5846784156256,66.8964793374587,42.7534654279992,43.1880293985169,44.2783223872906,65.5173083652324,54.3061609949836,NA,NA,NA,NA,69.4978815033207,51.3682422876131,59.0733608717862,49.9443675872344,NA,59.1663842191047,38.657944200893,"A","D",NA,NA,"A","A","C","D","D",NA,NA,"C",NA,NA,NA,"A","C","B","D","C","C",NA,"D","C","A",NA,"A","D","C","A","D","D",NA,"D","D","A","A","B","D",NA,"C","D",NA,NA,"D","C","B","D","C","A",NA,"B","B","C",NA,"D","A","B",NA,"B",NA,"B","B","C","B","D","B","B","B","A","A","B","D","C","C","A","C","D","B","D","D",NA,"B",NA,NA,"B",NA,"D","B","B","C","A","C",NA,"D","A",NA,"D","A","D"
39.7399555169276,50.4123292199294,32.1794293153142,39.3815185500181,NA,NA,NA,NA,74.1620737314833,NA,48.7588566753048,NA,52.1447937528507,NA,58.7366867960603,NA,NA,44.4537954993717,NA,62.1674243289364,51.73361502856,36.5551271543748,46.3626143918417,47.5694548067244,NA,NA,35.9656744618754,NA,50.5120019951746,41.046210591711,40.3390554007118,62.1050794562139,60.866419673221,NA,58.0714383193564,27.8750960978573,NA,NA,47.8087435929757,48.9641333466923,48.1227451120665,63.6624980298819,46.5185482459555,NA,NA,46.8561919878786,36.6629698604211,36.7146055787297,45.6440062668813,31.836629041934,60.063899951666,33.5765558784966,41.8438668378252,51.8255740449441,44.6913844909466,NA,NA,61.235858719523,29.8016661376435,67.4197897662288,43.2146081940382,46.8501714270292,NA,60.943847293062,40.9568526341197,59.1678219646005,48.2481227306676,39.1575581944353,NA,44.5663871426564,42.3360951359727,37.2531921835244,NA,68.1633579960585,59.1945406436863,30.1576299407241,54.0068319680423,NA,70.0874441632459,NA,44.8181155911134,36.1927185442794,51.4502747809198,NA,49.0299321085264,66.1939710660986,51.4305924204328,39.7961327094645,52.5618323949675,49.9056287822579,44.9624141366195,56.7071192412731,41.6813575145866,42.2141267603341,50.9830287315277,NA,NA,39.7686628397668,NA,NA,"A",NA,NA,NA,"C","A","D","C","D",NA,NA,"A",NA,NA,NA,"C","C","D","D","B","B","C","B","D",NA,NA,"D","D","C",NA,"B",NA,"B","A","B","B",NA,"C","A","D","A","B",NA,"C","D","B","B","D",NA,NA,NA,"B","C","B",NA,"B","D","C","B",NA,"B","B","D","A","A","D",NA,"A","B","C","D",NA,NA,NA,"D","D","D",NA,"A","D",NA,"A","C",NA,"D","A",NA,"A","C",NA,NA,"A","A",NA,"A","A","D","C","D","B"
42.7110877070886,45.7750316766038,54.649417530758,47.7832414248508,NA,NA,NA,NA,56.851982380511,41.0112760395559,52.6939593346158,40.3459528101252,58.9257105963707,66.7557215582683,NA,63.5866576877003,NA,51.2157231482045,44.7719225101363,63.1937278288724,NA,NA,NA,49.8051376558651,NA,NA,37.5927093242407,NA,NA,NA,NA,39.6038822611639,NA,NA,NA,43.8844206616517,61.5565715134385,43.8415052765104,67.7800591130645,58.9472616872786,NA,45.3838486836184,50.593338459344,NA,58.7886280890799,NA,NA,47.0896173903391,48.722831166693,32.8246007509807,51.4955713277414,60.7111945189593,55.1117355966355,NA,57.2353840279917,25.953511535128,32.9347037791568,NA,58.3701019094641,36.9086533511336,64.8091756535082,37.9229077383635,NA,45.8976609433368,67.3819787845622,55.9023572832333,44.811892253802,NA,50.6667003134923,36.74807424572,55.645500653375,48.123543602209,47.4674196159699,57.7684264074278,52.7094092350099,NA,40.6662384028171,54.5507966674138,NA,53.7214687924692,58.9487021464483,45.5608439060787,42.6455361809537,45.8026092561567,NA,NA,53.3703404144028,68.6345273917072,74.3723981774788,NA,40.7722111437995,NA,NA,57.559447945688,36.0581342232308,NA,47.4470542668924,59.7063840020864,55.5948077587588,NA,"A","C",NA,NA,"C","B","B",NA,"A","B","D",NA,"B","B",NA,NA,"B",NA,"B","A","C","A","D",NA,"C","A","D","A","B",NA,"B",NA,"D","C","A","C",NA,"C","C","D","D","A","B","C","A","A","C","C",NA,"A","A","D","A",NA,"A","A","C","C",NA,"C","B",NA,"C","B","C","A","B","A","A","C","D","D","B",NA,NA,"C",NA,"C","C","C","C",NA,"C","C","C","B","C","C",NA,"A","C","C","D","B","B",NA,"B","B","D","A"
